open_time,open,high,low,close,volume,close_time,4h_bias,EMA50,EMA200,RSI,MACD,MACD_Signal,VWAP,FVG,atr,Higher_High,Higher_Low,Bullish_Structure,Lower_High,Lower_Low,Bearish_Structure,Signal
2024-03-26 20:00:00,69477.66,69790.0,69401.72,69696.02,361.27361,2024-03-26 20:14:59.999,1,70176.64374786054,69029.77555174309,42.14049425908671,-105.67506300706009,-78.50928066800586,69903.52392953174,False,363.4050119310497,False,False,False,True,True,True,0
2024-03-26 20:15:00,69696.01,69790.0,69570.13,69736.4,201.67329,2024-03-26 20:29:59.999,1,70159.37928716012,69036.80664078047,43.18063645716279,-91.8153786095645,-82.9446466485254,69891.70456852007,False,353.15251107883154,False,True,False,False,False,False,0
2024-03-26 20:30:00,69736.4,69872.0,69736.4,69780.01,166.63352,2024-03-26 20:44:59.999,1,70144.50206021266,69044.20169908117,44.3443122646958,-73.65203623262641,-79.84710984322575,69876.2176020076,False,337.61304600177255,True,True,True,False,False,False,0
2024-03-26 20:45:00,69780.01,69850.18,69648.51,69827.76,252.7093,2024-03-26 20:59:59.999,1,70132.08080294942,69051.99829909031,45.65667479542149,-53.14003650007362,-70.94475206217504,69859.19142772103,False,327.9028284302172,False,False,False,True,True,True,0
2024-03-26 21:00:00,69827.76,69931.22,69730.0,69885.28,220.44935,2024-03-26 21:14:59.999,1,70122.40234008867,69060.28965929837,47.26967672661682,-30.821793299066485,-57.5704324744722,69830.1523922108,False,318.854054970916,True,True,True,False,False,False,0
2024-03-26 21:15:00,69885.29,70138.55,69820.88,70122.01,237.54884,2024-03-26 21:29:59.999,1,70122.38695420284,69070.8540407979,53.400128766978106,15.23920174765226,-33.30055440043072,69835.49277745877,True,318.76947961585046,True,True,True,False,False,False,0
2024-03-26 21:30:00,70122.0,70197.05,70013.06,70047.12,200.53605,2024-03-26 21:44:59.999,1,70119.43530893998,69080.5681299442,51.36561887283895,32.53280527050083,-11.356101176786874,69861.1002848891,False,309.14237392900435,True,True,True,False,False,False,0
2024-03-26 21:45:00,70047.12,70119.4,69978.96,70000.68,161.27457,2024-03-26 21:59:59.999,1,70114.77823800116,69089.7234719348,50.091143316818986,35.431013761422946,4.239603802616397,69882.56855116926,False,297.09220436264604,False,False,False,True,True,True,0
2024-03-26 22:00:00,70000.67,70070.64,69874.0,69902.77,175.80348,2024-03-26 22:14:59.999,1,70106.46418945209,69097.81348713943,47.41975039015533,22.714062244442175,10.397756616558324,69898.55018812222,True,289.9170469081713,False,False,False,True,True,True,0
2024-03-26 22:15:00,69902.78,69902.78,69652.01,69860.0,180.94785,2024-03-26 22:29:59.999,1,70096.79892712065,69105.39743254102,46.259179597792176,8.389572327840142,9.728361853652263,69894.51431184787,False,287.1208292718737,False,False,False,True,True,True,0
2024-03-26 22:30:00,69860.0,70142.81,69771.78,70037.38,181.92695,2024-03-26 22:44:59.999,1,70094.4687731159,69114.67089092369,51.554760024428695,22.75391040778777,14.070211371697432,69883.82829064906,True,293.11434146673975,True,True,True,False,False,False,0
2024-03-26 22:45:00,70037.38,70280.0,70022.8,70249.22,272.1488,2024-03-26 22:59:59.999,1,70100.53744868,69125.95993678515,57.00388192705332,58.370426372246584,28.836949705213815,69887.5949248328,True,290.5490313619724,True,True,True,False,False,False,1
2024-03-26 23:00:00,70249.21,70305.33,70194.03,70290.57,211.75153,2024-03-26 23:14:59.999,1,70107.98970559452,69137.54809661813,57.997015786313796,82.78390629045316,46.81926856696026,69890.7893555225,False,277.74552912183174,True,True,True,False,False,False,1
2024-03-26 23:15:00,70290.57,70296.17,70043.27,70140.0,208.46297,2024-03-26 23:29:59.999,1,70109.24501125747,69147.52274242294,53.180036357430254,74.04506860187394,55.89453524526482,69890.37287260425,True,275.9708484702719,False,False,False,True,True,True,0
2024-03-26 23:30:00,70140.0,70140.0,70032.79,70036.12,134.6566,2024-03-26 23:44:59.999,1,70106.37736375719,69156.36450617993,50.08909676056943,51.81016368672135,54.533078059083664,69874.58879972325,False,263.91650215096723,False,False,False,True,True,True,0
2024-03-26 23:45:00,70036.12,70092.59,69946.14,69988.0,152.89407,2024-03-26 23:59:59.999,1,70101.73511419808,69164.63948621794,48.67769626422355,29.748620553975343,46.27159222404756,69866.05520888433,False,255.52603771161222,False,False,False,True,True,True,0
2024-03-27 00:00:00,69987.99,70034.76,69840.0,69916.02,183.50146,2024-03-27 00:14:59.999,1,70094.45216854326,69172.11590924065,46.56406669879886,5.615221053783898,32.71946850062634,69868.94070321397,False,251.18560644649668,False,False,False,True,True,True,0
2024-03-27 00:15:00,69916.03,70119.4,69840.0,70117.99,225.2025,2024-03-27 00:29:59.999,1,70095.37522075724,69181.52759173578,52.76203997759931,17.415684166684514,27.618207055979067,69883.01915437337,True,253.2009202717465,True,False,False,False,False,False,0
2024-03-27 00:30:00,70118.0,70479.99,70044.78,70453.87,679.30096,2024-03-27 00:44:59.999,1,70109.43383955107,69194.1877152011,60.886971467413574,68.07417575507134,41.10352995567649,69952.58031279987,True,266.20156882376506,True,True,True,False,False,False,1
2024-03-27 00:45:00,70453.86,70700.0,70305.58,70619.99,433.9084,2024-03-27 00:59:59.999,1,70129.45564976476,69208.37480261204,64.16946810484997,117.60560800056555,66.60422263730618,70054.25128351575,False,275.360028193496,True,True,True,False,False,False,1
2024-03-27 01:00:00,70619.99,70739.65,70420.0,70678.05,301.82079,2024-03-27 01:14:59.999,1,70150.96915369555,69222.99843641689,65.26662716959795,150.028974390676,94.41247322176278,70121.58223822633,False,278.5235976082459,True,True,True,False,False,False,1
2024-03-27 01:15:00,70678.04,70720.0,70450.0,70466.14,336.87752,2024-03-27 01:29:59.999,1,70163.3287947271,69235.36800421374,58.25514647860444,135.08665849940735,107.97053498097765,70167.94388985257,False,277.9147692076569,False,True,False,True,False,False,0
2024-03-27 01:30:00,70466.15,70608.03,70430.0,70470.01,244.41175,2024-03-27 01:44:59.999,1,70175.35550865937,69247.65299919668,58.343159938158436,120.62804302667791,112.18970432954441,70196.71993795536,False,270.7801428356813,False,False,False,True,True,True,0
2024-03-27 01:45:00,70470.01,70480.0,70170.67,70326.74,314.37522,2024-03-27 01:59:59.999,1,70181.29215537861,69258.39018328428,53.81926133035772,87.69424057494325,104.02454974467736,70225.79009458327,True,273.5337040617042,False,False,False,True,True,True,0
2024-03-27 02:00:00,70326.74,70371.66,70175.0,70228.06,198.55587,2024-03-27 02:14:59.999,1,70183.12618850102,69268.03863917201,50.89219438108717,50.9217559909448,86.32361849343317,70243.57100411503,False,268.04272520015417,False,True,False,True,False,False,0
2024-03-27 02:15:00,70228.05,70454.88,70185.53,70396.72,214.67757,2024-03-27 02:29:59.999,1,70191.50241640293,69279.26929947876,55.360864884808734,48.69918812188553,73.7821417029173,70258.20052556544,False,268.13610197157215,True,True,True,False,False,False,0
2024-03-27 02:30:00,70396.71,70490.0,70309.5,70380.65,163.66547,2024-03-27 02:44:59.999,1,70198.91996870085,69290.22831142426,54.84873176890986,43.0961333385203,63.553472248118304,70269.59658046493,False,261.8763804021741,True,True,True,False,False,False,0
2024-03-27 02:45:00,70380.64,70588.0,70311.71,70575.94,253.5291,2024-03-27 02:59:59.999,1,70213.70506796749,69303.02146255437,59.72476731802826,63.567863597447285,63.5582693645613,70288.24362295639,False,262.9059246591612,True,True,True,False,False,False,1
2024-03-27 03:00:00,70575.94,70687.73,70481.1,70527.54,294.59489,2024-03-27 03:14:59.999,1,70226.01232020406,69315.20572660856,58.05151847440883,66.7642779914022,64.6269389068416,70315.4801762813,False,258.8862157549347,True,True,True,False,False,False,1
2024-03-27 03:15:00,70527.54,70621.1,70490.26,70494.64,167.17976,2024-03-27 03:29:59.999,1,70236.5467390196,69326.94139102042,56.88487516140966,61.4230217243894,63.55896651269087,70340.44188460882,False,249.74005748672587,False,True,False,True,False,False,0
2024-03-27 03:30:00,70494.65,70550.0,70366.2,70366.44,156.41021,2024-03-27 03:44:59.999,1,70241.64059239138,69337.2846607615,52.46067096523588,38.589382366335485,55.23577179723908,70355.685361298,True,245.03005338053137,False,False,False,True,True,True,0
2024-03-27 03:45:00,70366.44,70489.69,70310.01,70387.99,204.68823,2024-03-27 03:59:59.999,1,70247.37978484663,69347.73944025642,53.12070054588025,25.934352760203183,45.46863211822712,70366.50187771086,False,240.3621924247797,False,False,False,True,True,True,0
2024-03-27 04:00:00,70388.0,70487.37,70262.08,70280.0,266.68962,2024-03-27 04:14:59.999,1,70248.6590089703,69357.01566473149,49.41801683887254,2.9052973824291257,31.280853872961124,70369.544157882,False,239.28560725158067,False,False,False,True,True,True,0
2024-03-27 04:15:00,70280.01,70370.56,70245.87,70334.09,182.11723,2024-03-27 04:29:59.999,1,70252.00924391265,69366.73779742072,51.250911249712935,-4.008320587992785,19.517795719309824,70376.22303695373,False,231.10020673361078,False,False,False,True,True,True,0
2024-03-27 04:30:00,70334.08,70416.12,70268.66,70348.74,152.63509,2024-03-27 04:44:59.999,1,70255.80260689647,69376.50896361553,51.7607669919092,-6.078822851952282,10.985589528889124,70383.33101303528,False,225.125906252638,True,True,True,False,False,False,0
2024-03-27 04:45:00,70348.73,70348.74,70034.45,70190.0,410.55384,2024-03-27 04:59:59.999,1,70253.22211250837,69384.60340178852,46.13080710420146,-27.99577156743908,-2.0081975032202752,70379.30302636203,False,231.4947700917359,False,False,False,True,True,True,0
2024-03-27 05:00:00,70190.0,70363.86,70154.37,70348.21,236.25068,2024-03-27 05:14:59.999,1,70256.94712770412,69394.19152714388,51.76229868903761,-19.14883852440107,-7.721744510280541,70390.52554039132,False,229.92300079946943,True,True,True,False,False,False,0
2024-03-27 05:15:00,70348.21,70433.16,70343.29,70352.0,251.38254,2024-03-27 05:29:59.999,1,70260.67469132355,69403.72195970961,51.892043453987014,-12.460303673127783,-9.301264231229622,70404.89770137679,False,219.91921502807946,True,True,True,False,False,False,0
2024-03-27 05:30:00,70352.0,70519.99,70343.29,70441.79,186.22902,2024-03-27 05:44:59.999,1,70267.77725244811,69414.05099493638,54.981404233721605,3.9703626072150655,-4.877388618414727,70416.77980705826,False,216.83212824036033,True,False,False,False,False,False,0
2024-03-27 05:45:00,70441.79,70492.52,70363.85,70475.07,156.20737,2024-03-27 05:59:59.999,1,70275.90637980308,69424.60839797184,56.106506238768134,18.11503507963789,2.7867526142694783,70406.11484970583,False,210.53483336604876,False,True,False,True,False,False,0
2024-03-27 06:00:00,70475.06,70598.0,70408.99,70409.0,270.81229,2024-03-27 06:14:59.999,1,70281.12573745787,69434.40333928555,53.260655400542554,17.15522019682976,7.576241808456238,70396.57573777178,False,208.99734526847348,True,True,True,False,False,False,1
2024-03-27 06:15:00,70408.99,70417.91,70310.0,70351.46,158.52149,2024-03-27 06:29:59.999,1,70283.88394383207,69443.5282811832,50.8420118477482,8.233344379885239,7.795275998932572,70384.09435045166,True,201.7768206064399,False,False,False,True,True,True,0
2024-03-27 06:30:00,70351.46,70375.33,70210.26,70273.85,182.03847,2024-03-27 06:44:59.999,1,70283.49045583865,69451.79018883313,47.6958676388826,-7.755189108589548,2.611787629758533,70373.5193475089,False,199.15490484883756,False,False,False,True,True,True,0
2024-03-27 06:45:00,70273.85,70330.74,70164.46,70309.99,174.25377,2024-03-27 06:59:59.999,1,70284.5296536489,69460.32949043678,49.27012185521868,-12.311986750704818,-2.362803830395917,70372.74445921196,False,196.8066973596348,False,False,False,True,True,True,0
2024-03-27 07:00:00,70310.0,70331.62,70009.0,70054.0,285.49602,2024-03-27 07:14:59.999,1,70275.48927507443,69466.23665968617,40.07027287373581,-48.28183206183894,-17.66914657421026,70362.18399864993,True,205.79336183394625,True,False,False,False,True,False,0
2024-03-27 07:15:00,70053.99,70094.29,69770.0,69815.99,461.60737,2024-03-27 07:29:59.999,1,70257.46969565976,69469.71679242562,33.75867474656876,-99.28550419223029,-44.87459911355027,70316.0623118106,True,214.25740741723533,False,False,False,True,True,True,0
2024-03-27 07:30:00,69815.99,69950.0,69660.75,69829.99,470.88403,2024-03-27 07:44:59.999,1,70240.70578602605,69473.3016004612,34.41308747906497,-123.90154760325095,-71.21691527678382,70265.41997652504,False,219.6140211731471,False,False,False,True,True,True,0
2024-03-27 07:45:00,69830.0,69862.2,69640.0,69725.99,347.72695,2024-03-27 07:59:59.999,1,70220.52085324071,69475.81591289442,31.892502664666694,-147.04743988008704,-96.49375681121822,70217.74151833616,False,219.79873394649354,False,False,False,True,True,True,0
2024-03-27 08:00:00,69726.0,69944.4,69710.0,69927.29,295.61434,2024-03-27 08:14:59.999,1,70209.02160409403,69480.30819236812,40.91361725271069,-128.02803675597534,-107.0051834594706,70176.28053953277,False,220.8416815217436,True,True,True,False,False,False,0
2024-03-27 08:15:00,69927.29,69991.71,69840.0,69840.01,194.07821,2024-03-27 08:29:59.999,1,70194.55056079623,69483.88731483211,38.53060253896635,-122.41463764772925,-112.14166818889016,70153.38771668632,False,215.90370427019093,True,True,True,False,False,False,0
2024-03-27 08:30:00,69840.01,69878.95,69684.0,69684.0,157.12462,2024-03-27 08:44:59.999,1,70174.52897017676,69485.87848582881,34.64609860524486,-134.21380796043377,-119.49904811273804,70132.29256947692,True,214.40701110803425,False,False,False,True,True,True,0
2024-03-27 08:45:00,69684.01,69808.25,69510.0,69547.91,477.59889,2024-03-27 08:59:59.999,1,70149.95567722865,69486.49571482555,31.648702519188348,-153.39160065667238,-130.79656562738282,70076.32109133294,False,220.39579602888895,False,False,False,True,True,True,0
2024-03-27 09:00:00,69547.91,69790.0,69407.0,69676.9,680.31699,2024-03-27 09:14:59.999,1,70131.40447420007,69488.39028482728,37.1949456826639,-141.23041599366115,-134.2745157494756,70010.29043445486,False,232.01038202682545,False,False,False,True,True,True,0
2024-03-27 09:15:00,69676.91,69882.76,69572.25,69836.79,393.45985,2024-03-27 09:29:59.999,1,70119.85096540791,69491.85694865984,43.333020155463366,-106.5879234613385,-125.0456516534299,69984.58541395974,False,237.61749759633753,True,True,True,False,False,False,0
2024-03-27 09:30:00,69836.79,69988.0,69705.0,69870.01,249.73172,2024-03-27 09:44:59.999,1,70110.05328048996,69495.6196655886,44.545671677449945,-76.58431045999168,-108.89187125561718,69970.10437559811,False,240.85910491088484,True,True,True,False,False,False,0
2024-03-27 09:45:00,69870.01,70111.0,69814.81,70057.6,317.90437,2024-03-27 09:59:59.999,1,70107.9962890982,69501.2115097121,50.93132086152944,-30.346772471923032,-82.71017166105247,69956.15342958014,False,244.81131170296467,True,True,True,False,False,False,0
2024-03-27 10:00:00,70057.6,70115.89,69920.0,70030.29,325.03288,2024-03-27 10:14:59.999,1,70104.94898364336,69506.47597230203,50.028127873034045,-4.668402370487456,-56.69624856419747,69946.6820701736,False,241.31693229561003,True,True,True,False,False,False,0
2024-03-27 10:15:00,70030.28,70200.4,69960.0,70200.39,306.68638,2024-03-27 10:29:59.999,1,70108.69176859852,69513.38058949306,55.34037190292275,33.48746537743136,-26.635010583654527,69937.697862379,False,241.25143713163746,True,True,True,False,False,False,1
2024-03-27 10:30:00,70200.4,70200.4,70037.06,70037.06,321.47435,2024-03-27 10:44:59.999,1,70105.88267963387,69518.59132989611,49.85953415681942,33.53870564805402,-6.577105173085014,69930.76453517025,False,235.6863344793774,False,True,False,False,False,False,0
2024-03-27 10:45:00,70037.07,70137.24,69947.26,70112.01,270.34506,2024-03-27 10:59:59.999,1,70106.12296670704,69524.49599328023,52.1990796216784,41.97896270621277,9.608250786680912,69923.87003149271,False,232.42159630227977,False,False,False,True,True,True,0
2024-03-27 11:00:00,70112.01,70239.45,70021.1,70180.0,242.07677,2024-03-27 11:14:59.999,1,70109.02010526755,69531.0184212078,54.282989969531364,54.20070212788414,24.472401233748656,69908.90463703295,False,231.41648228068772,True,True,True,False,False,False,1
2024-03-27 11:15:00,70179.99,70194.0,70044.78,70119.39,189.31585,2024-03-27 11:29:59.999,1,70109.42676780609,69536.87286477788,52.10234979535348,51.2124917947076,33.385764754068305,69903.91835822079,False,225.5453049749244,False,True,False,True,False,False,0
2024-03-27 11:30:00,70119.39,70359.97,70061.1,70228.13,349.7792,2024-03-27 11:44:59.999,1,70114.08179651957,69543.75104522785,55.55220005637689,61.49467272324546,42.75540074379403,69910.00984064287,False,230.78278319100087,True,True,True,False,False,False,1
2024-03-27 11:45:00,70228.12,70306.77,70141.37,70220.73,401.24559,2024-03-27 11:59:59.999,1,70118.26407900901,69550.48715423056,55.26050574016107,64.03029096694081,49.84703081817629,69919.37804599201,False,226.1125843916443,False,True,False,True,False,False,0
2024-03-27 12:00:00,70220.73,70375.39,70220.73,70232.4,278.76638,2024-03-27 12:14:59.999,1,70122.73999747924,69557.27235667604,55.65595054400066,64.2871903024934,54.66041731294867,69925.15615731421,False,221.00882836366995,True,True,True,False,False,False,1
2024-03-27 12:15:00,70232.4,70247.75,70130.0,70167.22,274.28245,2024-03-27 12:29:59.999,1,70124.48431130357,69563.34148745539,52.84639051312757,53.021483733769855,54.114106119889065,69938.14628047096,False,213.63319776626494,False,False,False,True,True,True,0
2024-03-27 12:30:00,70167.22,70261.73,70011.92,70030.0,302.19252,2024-03-27 12:44:59.999,1,70120.77904419362,69567.98485573941,47.41927165790349,25.786980478660553,44.67173090614623,69955.07790383387,False,216.2172550686744,True,False,False,False,True,False,0
2024-03-27 12:45:00,70030.01,70186.18,69994.01,70186.18,357.73444,2024-03-27 12:59:59.999,1,70123.34378755858,69574.1360512047,53.297985305067066,28.788237611122895,39.377233141138454,69976.00225715655,False,214.49959399234038,False,False,False,True,True,True,0
2024-03-27 13:00:00,70186.17,71285.38,70169.73,71238.79,2359.49348,2024-03-27 13:14:59.999,1,70167.08677628177,69590.69977208824,74.21898615500616,168.1424814775237,82.2989825866002,70237.52297697743,True,278.86748013574527,True,True,True,False,False,False,1
2024-03-27 13:15:00,71238.79,71683.59,71121.1,71658.0,1627.21493,2024-03-27 13:29:59.999,1,70225.55396152563,69611.26992360975,78.3739951052749,300.25713517797703,154.95170011705915,70450.17903633873,False,299.12623155461995,True,True,True,False,False,False,1
2024-03-27 13:30:00,71658.0,71769.54,70367.64,70567.31,2033.30092,2024-03-27 13:44:59.999,1,70238.95615911286,69620.78276019075,53.992521053177036,223.08128257152566,177.66156093521465,70537.59558406519,True,377.8957864435753,True,False,False,False,True,False,0
2024-03-27 13:45:00,70567.32,70672.93,69645.04,69892.0,2405.74528,2024-03-27 13:59:59.999,1,70225.35003522609,69623.48143919383,44.716843452059,77.57889769633766,144.30067318892233,70487.34913009261,True,424.32394455474844,False,False,False,True,True,True,0
2024-03-27 14:00:00,69891.99,69996.9,68534.01,69196.0,3943.55161,2024-03-27 14:14:59.999,1,70184.983367178,69619.22789253519,37.555751672313995,-105.55238536871911,61.01632033637519,70232.29591475062,False,498.5072342294092,False,False,False,True,True,True,0
2024-03-27 14:15:00,69196.0,70063.78,69041.57,69733.99,2385.75631,2024-03-27 14:29:59.999,1,70167.29735277887,69620.36980405224,44.900925105701326,-140.65272632587585,-6.206695217708486,70164.03690820358,False,535.9145746415937,True,True,True,False,False,False,0
2024-03-27 14:30:00,69734.0,70218.08,69600.43,69931.0,1469.18284,2024-03-27 14:44:59.999,1,70158.0307899248,69623.46065177312,47.34356699187232,-129.70534003293142,-47.37291015611613,70149.8347878978,False,541.7528193100519,True,True,True,False,False,False,0
2024-03-27 14:45:00,69931.0,70060.0,69653.56,70050.74,1010.47274,2024-03-27 14:59:59.999,1,70153.82330796697,69627.71218757637,48.82840844611133,-101.59756414014555,-65.44779481745927,70141.13596065312,False,532.0876179307627,False,True,False,True,False,False,0
2024-03-27 15:00:00,70050.74,70078.5,69212.41,69431.4,868.30012,2024-03-27 15:14:59.999,1,70125.49298216435,69625.7588324761,42.19991563529177,-161.8147297372343,-97.57010645738428,70119.93426644402,True,555.9449309357079,True,False,False,False,True,False,0
2024-03-27 15:15:00,69431.4,69504.84,69000.01,69210.0,1247.0731,2024-03-27 15:29:59.999,1,70089.59129658928,69621.62192867037,40.10404914148153,-220.29258895581006,-138.4776006235262,70070.70791014074,False,552.2938644403004,False,False,False,True,True,True,0
2024-03-27 15:30:00,69210.0,69440.51,69020.01,69140.97,892.3314,2024-03-27 15:44:59.999,1,70052.3904614289,69616.83932241495,39.44623600661822,-255.05601644150738,-177.33707256285328,70036.5190861552,False,542.8800169802789,False,True,False,True,False,False,0
2024-03-27 15:45:00,69140.96,69200.0,68868.59,68874.0,874.06234,2024-03-27 15:59:59.999,0,70006.17907078464,69609.44788637101,36.92374660287146,-300.060460902474,-218.2448686760602,69996.94144480718,False,527.7750157674021,False,False,False,True,True,True,0
2024-03-27 16:00:00,68873.99,69310.0,68359.18,68648.07,1518.67618,2024-03-27 16:14:59.999,0,69952.91989153819,69599.8819372529,34.89033611497135,-343.8644455370086,-260.11806096304304,69920.4564740198,False,557.9925146411596,True,False,False,False,True,False,0
2024-03-27 16:15:00,68648.07,69180.0,68508.72,69098.48,736.25267,2024-03-27 16:29:59.999,0,69919.4124448112,69594.89286325038,41.774501822557774,-295.8297353474627,-272.02195242451626,69890.15996309281,False,566.0844778810766,False,True,False,True,False,False,0
2024-03-27 16:30:00,69098.48,69257.0,69050.0,69185.88,505.64068,2024-03-27 16:44:59.999,0,69890.6464665833,69590.82308351655,43.03318348326708,-242.2689880747639,-262.1042976412655,69871.28528315306,False,540.4355866038569,True,True,True,False,False,False,0
2024-03-27 16:45:00,69185.89,69280.75,68964.3,69244.0,394.28906,2024-03-27 16:59:59.999,0,69865.28778161925,69587.37210756115,43.90164715717129,-191.58374574183836,-238.59744700812314,69854.79007481091,False,524.4366161321526,True,False,False,False,True,False,0
2024-03-27 17:00:00,69244.01,69406.0,69000.82,69389.89,584.20588,2024-03-27 17:14:59.999,0,69846.64473135967,69585.40711146602,46.12201856119241,-133.29030276075355,-203.49506559233328,69836.88787887395,False,515.918286408427,True,True,True,False,False,False,0
2024-03-27 17:15:00,69389.88,69389.89,69122.0,69140.89,311.34576,2024-03-27 17:29:59.999,0,69818.96807522792,69580.98405563054,42.99418427810382,-125.03425248600252,-177.34146122355637,69825.76073532329,False,498.2019802363965,False,True,False,True,False,False,0
2024-03-27 17:30:00,69140.88,69182.9,69030.0,69127.0,243.18507,2024-03-27 17:44:59.999,0,69791.83207227782,69576.46680134565,42.8197358761619,-116.37996924364415,-157.02096389691897,69815.80643622091,False,473.5375530766534,False,False,False,True,True,True,0
2024-03-27 17:45:00,69126.99,69140.0,68600.0,68680.01,397.96606,2024-03-27 17:59:59.999,0,69748.2312066983,69567.54683317307,37.540856870356116,-164.9774917128234,-159.6731398355538,69795.99935176907,True,478.28487071403526,False,False,False,True,True,True,0
2024-03-27 18:00:00,68680.01,68925.6,68500.0,68606.86,624.75495,2024-03-27 18:14:59.999,0,69703.47155153366,69557.98776020616,36.74255295534854,-196.7440166463639,-172.03009877249048,69658.96454770172,False,474.52166566303316,False,False,False,True,True,True,0
2024-03-27 18:15:00,68606.85,68804.23,68410.0,68624.05,516.16333,2024-03-27 18:29:59.999,0,69661.14129461077,69548.69484716929,37.081156142267055,-205.02866285252094,-183.02962013250064,69505.86392804864,False,468.786546687102,False,False,False,True,True,True,0
2024-03-27 18:30:00,68624.05,68863.84,68505.6,68796.31,351.26199,2024-03-27 18:44:59.999,0,69627.22634188095,69541.20843077954,40.51723990755291,-178.30801329128735,-181.45575118542956,69359.57255553236,False,460.89036478087974,True,True,True,False,False,False,0
2024-03-27 18:45:00,68796.31,68892.01,68462.01,68475.61,407.38297,2024-03-27 18:59:59.999,0,69582.06491670915,69530.60546131905,36.51873250159375,-196.61056517006364,-186.50735584697426,69255.09626186703,False,458.68391015367405,True,False,False,False,True,False,0
2024-03-27 19:00:00,68475.6,68933.33,68475.6,68930.02,450.8238,2024-03-27 19:14:59.999,0,69556.49452781859,69524.62948657956,44.82712941651537,-139.10812662777607,-170.7076127739082,69244.71614940358,False,458.6157737141256,True,True,True,False,False,False,0
2024-03-27 19:15:00,68930.02,68930.03,68746.93,68761.6,317.96833,2024-03-27 19:29:59.999,0,69525.32219339434,69517.03715337977,42.60162588998488,-120.44849337132473,-153.95457297304705,69170.65453015745,False,438.9360755916885,False,True,False,True,False,False,0
2024-03-27 19:30:00,68761.6,68775.6,68468.01,68595.39,386.95795,2024-03-27 19:44:59.999,0,69488.85426424163,69507.86653493819,40.46646411469641,-125.79405598023732,-144.56773397544382,69066.88324704177,False,429.55421304942587,False,False,False,True,True,True,0
2024-03-27 19:45:00,68595.4,68836.19,68540.02,68652.0,349.67629,2024-03-27 19:59:59.999,0,69456.03644995765,69499.35045001343,41.54113547690923,-116.03042652494332,-135.05529815861033,68983.38590632034,False,420.026769260181,True,True,True,False,False,False,0
2024-03-27 20:00:00,68652.01,68985.97,68630.0,68959.11,320.64347,2024-03-27 20:14:59.999,0,69436.54913819462,69493.97492314762,47.11820052639094,-64.53107129262935,-111.54722253661669,68935.00648717236,True,415.45128574159673,True,True,True,False,False,False,0
2024-03-27 20:15:00,68959.11,69163.01,68901.0,69007.99,323.83773,2024-03-27 20:29:59.999,0,69419.7428974811,69489.13925227053,47.96902354946848,-24.122842469034367,-82.40576251408925,68901.75486660287,False,404.4911939029109,True,True,True,False,False,False,0
2024-03-27 20:30:00,69008.0,69027.44,68827.9,68996.0,190.7976,2024-03-27 20:44:59.999,0,69403.12552895244,69484.23239403899,47.76601017765832,-0.2210407638340257,-55.01085526400418,68875.51692647346,False,389.85182290984636,False,False,False,True,True,True,0
2024-03-27 20:45:00,68995.99,68996.0,68836.55,68906.02,227.62517,2024-03-27 20:59:59.999,0,69383.63119448372,69478.47903688438,46.186261271395715,2.3693246959737735,-35.8841286106782,68866.39194439442,False,373.3945498448571,False,True,False,True,False,False,0
2024-03-27 21:00:00,68906.01,69143.76,68900.0,69112.22,285.97359,2024-03-27 21:14:59.999,0,69372.98761822945,69474.83466835818,50.24709230319112,31.02199284438393,-13.58208812565749,68891.09249042546,True,364.13493914165264,True,True,True,False,False,False,0
2024-03-27 21:15:00,69112.23,69250.0,69076.0,69194.0,260.2301,2024-03-27 21:29:59.999,0,69365.96849594596,69472.04029354865,51.800576105366716,57.760111270603375,10.19864500642946,68897.19779493503,False,350.553872060106,True,True,True,False,False,False,0
2024-03-27 21:30:00,69194.01,69238.0,69107.99,69178.35,235.20319,2024-03-27 21:44:59.999,0,69358.61090786965,69469.11800207055,51.469377047260735,69.31787026356324,29.90505342547405,68887.48145655709,False,334.80073834152665,False,True,False,True,False,False,0
2024-03-27 21:45:00,69178.36,69178.36,68913.24,68941.99,312.04699,2024-03-27 21:59:59.999,0,69342.27283305123,69463.87294732359,46.621161548269455,42.088037994966726,33.96604828197161,68877.61458355839,False,329.823542745703,False,False,False,True,True,True,0
2024-03-27 22:00:00,68942.0,69131.6,68919.46,69062.25,342.2712,2024-03-27 22:14:59.999,0,69331.29154548059,69459.87669909152,49.24101979480023,39.638884953717934,35.85699383922039,68852.5523966847,False,321.41757540672415,False,True,False,True,False,False,0
2024-03-27 22:15:00,69062.25,69350.29,68974.2,69324.6,311.96085,2024-03-27 22:29:59.999,0,69331.02913193234,69458.53066228464,54.48875532510078,71.01186344731832,47.57528370858637,68852.5291817118,True,325.32274859195786,True,True,True,False,False,False,0
2024-03-27 22:30:00,69324.6,69425.04,69233.08,69391.99,434.60349,2024-03-27 22:44:59.999,0,69333.41975420952,69457.8685661425,55.75416320898041,95.73874656115368,63.62977132610881,68874.20904666344,False,315.796837978246,True,True,True,False,False,False,1
2024-03-27 22:45:00,69392.0,69441.4,69334.66,69440.14,358.17164,2024-03-27 22:59:59.999,0,69337.60486188758,69457.6921624993,56.680942540687745,112.82472002286522,80.02808755836095,68905.19146617131,False,300.8642066940849,True,True,True,False,False,False,1
